Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Unknown	Avicenna latinus : édition critique	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Liber de philosophia prima sive Scientadivina	I-1V	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Louvain Peeters ; Leiden	Brill	1977	423	25 cm	2801700843	Unknown	7903017
Avinck, Theodorus	Een uitnemende belijdenis	Groede	Pieters	1979	40	13 cm	N/A	Unknown	7910304
Unknown	Avonturen met de brulboei	Apeldoorn	Stenvert	1978	76	21 cm	N/A	f. 5.70	7908142
Unknown	Avonturen met de brulboei	Apeldoorn	Stenvert	1979	76	21 cm	N/A	Unknown	7922316
Unknown	Avonturen rond een boerderij	Apeldoorn	Stenvert	1978	80	21cm	N/A	Unknown	7908146
Unknown	Avonturen , De, van Achmed en de kinderen om de hoek	Basin	Bekadidact.1.-Cop. 1978.	Unknown	63	23 cm	9032103032	f. 9.85	7941017
Unknown	Unknown	Aartselaar Zuidnederlandse Uitgeverij ; Harderwijk	Centrale Uitgeverij	1979	32	25 cm	9024319137	f. 10.90	7935049
Unknown	Avonturen , De, van de mini-mensjes	Cop. 1978.-46 p.	ill. ; 30 cm. ISBN 90-314-0546-9	Unknown	Unknown	Unknown	9031405469	f. 5.50	7917225
Unknown	Unknown	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Avonturen , De, van Jommeke. — Tilburg	Vrijbuiter.Jef Nys — Lieve Choco 35 — Jef N js — Peuterweelde	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Avonturen , De, van Kuifje. — [Dronten] [etc.]	Casterman. Hergé — De juwelen van Bianca Castafiore Hergé — De scepter van Ottokar	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Avonturen , De, van Nogr en de kinderen om de hoek	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	9032103016	f. 7.90	7941015
Unknown	Unknown	Avonturen De, van Olaf. — Aartselaar Zuidnederlandse Uitgeverij ; Harderwijk	Centrale Uitgeverij.Erwin Reitmann — De truc met de postduifErwin Reitmann — De geheimzinnige kistErwin Reitmann — Het verdwenen renpaard	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Avonturen , De, van Sindbad	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	9024320577	f. 11.90	7951514
Unknown	Avontuur : februari-april 1928	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Avontuur : het tijdschrift Avontuur : februari-april1928	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	9063220111	f. 60	7925072
Unknown	Axline, Virginia M. — Dibs : op zoek naar zichzelf persoonlijkheidsontwikkeling door speltherapie	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	9024640792	f. 12.90	7910316
Unknown	Ayba§, O. Tekin — Van Goor's klein Turks woordenboek : Turks-Nederlands en Nederlands-Turks	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	900001641X	f. 20.75	7910191
Unknown	Ayck, Thomas — Kinderloos als keuze	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	9062879365	f. 26.50	7918262
Unknown	Azara, Jo-el — Jaba-Dap de kleine Jap	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	N/A	f. 3.95	7914337
Unknown	Azarnoush- Maillard, Martine — Islamitisch aardewerk	Averbode	Altiora; Den Haag	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	B lymphocytes in the immune response : proceedings of an international conference on B lymphocytesin the immune response, SCottsdale, Arizona, U.S.A., October 14-18, 1978	XVIII, 383 p.	ill. ; 25 cm.	Unknown	Unknown	Unknown	N/A	f. 92	7939284
Baak, Marlene Anna van	The psychological load during walking, cycling, running and swimming and the Cooper exercise programs	[S.1.]	[s.n.]	1979	Unknown	Unknown	N/A	Unknown	7927291
Baal, Pierre van	Zwarte gaten en de grondslagen van de speciale en algemene relativiteitstheorie	Utrecht	Stichting "De Koepel	Unknown	43	30 cm	N/A	f. 8	7947559
Baalbergen, J.	Van opstand tot onafhankelijkheid : de Unie van Utrecht en het ontstaan van een zelfstandige staat: 1559-1609	101 p.	ill. ; 22 x 28 cm. Lit. opg. ISBN 90-12-02338-6	Unknown	Unknown	Unknown	9012023386	Unknown	7919264
Baalen, H. J. van	Groet uit Deventer	Deventer	Praamstra Zutphen	Unknown	158	16 X 17 cm	9060111052	f. 19.50	7903093
Baantjer, A. C.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	9061226155	f. 12.50	7940248
Baantjer, A. C.	Een Amsterdamse rechercheur	Baarn	Fontein	1979	Unknown	Unknown	9026101619	f. 12.50	7953298
Baantjer, A. C.	De Cock en de broeders van de zachte dood	Baarn	Fontein	1979	135	20 cm	9026101597	f. 12.50	7946325
Baantjer, A. C.	De Cock en de broeders van de zachte dood	Baarn	Fontein	1979	135	20 cm	9026101597	f. 12.50	7954324
Baantjer, A. C.	De Cock en de dansende dood	Baarn	Fontein	1979	156	20 cm	9026101538	f. 12.50	7919171
Baantjer, A. C.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	9026101244	f. 12.50	7908302
Baantjer, A. C.	De Cock en de romance in moord	Amsterdam [etc.]	Grote letter bibliotheek	1979	237	23 cm	N/A	f. 21	7946501
Baantjer, A. C.	De Cock en de romance in moord	Baarn	Fontein	1979	Unknown	Unknown	9026101368	f. 12.50	7922214
Baantjer, A. C.	De Cock en de stervende wandelaar	Baarn	Fontein	1979	Unknown	Unknown	902610152X	f. 12.50	7919176
Baantjer, A. C.	De Cock en de treurende kater	Baarn	Fontein	1978	150	20 cm	902610121X	f. 12.50	7908304
Baantjer, A. C.	De Cock en de wurger op zondag	Baarn	Fontein	1978	Unknown	Unknown	9026101066	f. 10.50	7908305
Baantjer, A. C.	De Cock en de zorgvuldigemoordenaar	Baarn	Fontein	1979	151	20 cm	9026101554	f. 12.50	7922213
Baantjer, A. C.	De Cock en het lijk aan de kerkmuur	Baarn	Fontein	1979	Unknown	Unknown	N/A	Unknown	7922215
Baantjer, A. C.	De Cock en het lijk in de kerstnacht	Baarn	Fontein	1978	Unknown	Unknown	9026101074	f. 10.50	7908303
Baantjer, A. C.	De Cock en het sombre naakt	Baarn	Fontein	1978	159	20 cm	9026101562	f. 12.50	7908301
Baantjer, A. C.	De dertien katten	Baarn	Fontein	1979	138	20 cm	9026101503	f. 12.50	7919173
Baantjer, A. C.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	9026101376	f. 12.50	7919172
Baantjer, A. C.	Uit het leven van een Amsterdamse diender	Baarn	Fontein	1979	125	20 cm	9026101600	f. 12.50	7944292
Baantjer, A. C.	Uit het leven van een Amsterdamse diender	Baarn	Fontein	1979	125	20 cm	N/A	Unknown	Unknown
Baardman, C.	De ruige Biesbosch	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	101 p., [88] p. foto's ; 29 cm. ISBN 90-297-0327-X geb.	f. 49.90 7918536	Unknown	Unknown	Unknown	902970327X	f. 49.90	7918536
Baaren, Theo van	De leegte tussen twee lampen	Amsterdam	Meulenhoff	1979	72	20 cm	9029005408	f. 18.50	7917367
Baaren, Th. P. van	Het offer : inleiding tot een complex religieus verschijnsel	Utrecht	Bijleveld	1979	160	21 cm	906131500X	f. 16.50	7930463
Baarle, Jan van	Akupressuur : een praktischehandleiding voor beginners	Amsterdam	Van Baarle	1978	69	27 cm	9070281015	f. 16.50	7935162
Baarle, Jan van	Akupunten : de plaats van de belangrijkste drukpunten en de klachten die ermee beïnvloed kunnen worden	Amsterdam	Van Baarle	1978	59	21 cm	N/A	f. 7.50	7935165
Baarle, Jan van	Chinese massage als therapie : handboek voor fysiotherapie	193 p.	ill. ; 27 cm.f. 40	Unknown	Unknown	Unknown	N/A	Unknown	7935168
Baarle, Jan van	Handboek voor gezichtsdiagnose en gezichtsmassage : volgens oosterse methoden	Amsterdam	Van Baarle	1979	94	27cm	9070281023	f. 28.50	7935169
Baarle, Jan van	Masseren op reflexzones : handen, voeten, oren	Amsterdam	Van	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Baarle, 1977.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	f. 5	7935163
Baarle, Jan van	Masseren op reflexzones II : de voet, chalera's, verband organen, psychische problemen	Amsterdam	Van Baarle	1978	Unknown	Unknown	N/A	Unknown	7935167
Baarle, Jan van	Moxa : over de eenvoudige en veiligemanier van behandelen van akupunten door de hitte van moxa, een eeuwenoude hoogst effektieve volksgeneeswijze uit China en Japan	Jan van Baarle.-Amsterdam	Van Baarle	1978	75	22 cm	N/A	f. 15	7935166
Baarlen, G. H. van	Algemene basis behorend bij de vooropleiding van sporttechnisch kader	Haarlem	Vrieseborch	1979	238	21 cm	N/A	Unknown	Unknown
Baarlink, H.	Anti-judaïsme in het oudste evangelie? : rede, uitgesproken op 17 november 1978, bij de aanvaarding van het ambt van hoogleraar in de nieuwtestamentische vakken aan de Theologische Hogeschool te Kampen	(Kamper cahiers ; no. 34) Lit. opg. ISBN 90-242-0108-X	f. 9.90 7934318	Unknown	32	20 x 20 cm	902420108X	f. 9.90	7934318
Baars, Aalbert Jan	Xenobiotic-metabolizing enzymes in the fruitfly Drosophila Melanogaster and the albinorat, with emphasis on glutathione s-transferase	[S.1.]	[s.n.]	1979	154	21 cm	N/A	Unknown	7952028
Baart, E. A. D.	The possibility of the control ofvolunteer potatoes with paraquat in maize and glyphosate in the stubble	Wageningen	Plantenziektenkindige dienst	1979	379	Unknown	N/A	Unknown	7930185
Baart, E. A. D.	Het rendement van de chemische bestrijding van duist in wintergranen en perspectieven van een behandeling in het voorjaar	Wageningen	Plantenziektenkundige dienst	1977	1579	25 cm	N/A	Unknown	7914298
Unknown	Unknown	Nijmegen	Gemeenteraadsfraktie PSP	1979	Unknown	Unknown	N/A	Unknown	7939405
Unknown	Baas in eigen huis : een onderzoek in een flat voor zelfstandig wonende oudere mensen	Leiden	SIL	1978	96	30 cm	N/A	Unknown	7916542
Baas, L.J. C.	Depot van publicaties, nationale bibliografie en catalogusautomatisering bijwetenschappelijke bibliotheken in Nederland : inventarisatierapport	Rijswijk	Bibliotheekraad ; 's-Gravenhage	Unknown	122	24 cm	N/A	Unknown	Unknown
Unknown	Baauw, P. J. — De institutionalisering van het voorarrest in de strafrechtspleging	Rijswijk	Bibliotheekraad ; 's-Gravenhage	Unknown	122	24 cm	9014028229	f. 23	7918147
Unknown	Baaij, J. H. — Oriëntatie : over de maatschappelijke gezondheidszorg en de achtergronden van de patient	Rijswijk	Bibliotheekraad ; 's-Gravenhage	Unknown	122	24 cm	9060760883	f. 12	7944089
Unknown	Baayens, N. — De computer	Rijswijk	Bibliotheekraad ; 's-Gravenhage	Unknown	122	24 cm	902424076X	f. 3.90	7951420
Unknown	Baaijens, Nico — Perpetuum mobile	Rijswijk	Bibliotheekraad ; 's-Gravenhage	Unknown	122	24 cm	N/A	Unknown	7908119
Unknown	Baaijens, Nico — De telefoon	Rijswijk	Bibliotheekraad ; 's-Gravenhage	Unknown	122	24 cm	N/A	f. 4.90	7918544
Babel, Isaak	Verzameld werk	Unknown	Unknown	Unknown	Unknown	Unknown	9029007001	f. 95	7956340
Unknown	Baccarne, Robert — Aspekten van de historische jeugdlektuur	Unknown	Unknown	Unknown	Unknown	Unknown	9030606983	f. 8.25	7941340
Bach, Johann Sebastian — De Matthäus Passion van	Verzameld werk	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Bach	Unknown	Unknown	Unknown	Unknown	Unknown	9026620209	f. 8.90	7918367
Bach, Margarete — Bonte batik : oude kunst	nieuwe hobby	Unknown	Unknown	Unknown	Unknown	Unknown	9003938504	f. 9.90	7925163
Unknown	Bach, Otto — Twistringen in alten Ansichten	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	f. 27.90	7934396
Unknown	Backer-Van Ocken, Rika De — De groene jaren zeventig	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Bacon, Francis — Essays	Unknown	Unknown	Unknown	Unknown	Unknown	9060093690	f. 32	7942206
Unknown	Badal, C. R. — Social-cognitive operations and theirtask-operationalizations : a conceptual analysis :stimulation of social development in school	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Badal, J. R. M. Gerris, S. L. Oppenheimer ;Psychologisch laboratorium, Vakgroepontwikkelingspsychologie. — Nijmegen	Katholieke Universiteit	1979	Unknown	Unknown	N/A	Unknown	7935360
Unknown	Badal, Carlo R. — Een aanzet tot validatie van het sociaal-kognitieve meetinstrumentarium : enkele resultaten van een konceptuele analyse en een empirisch onderzoek	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7948234
Unknown	Badings, Henk — Over 31-toon-stemming : in hetalgemeen en in het bijzonder gedemonstreerd aan de hand van een eigen compositie	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Baeck, Louis — De Derde Wereld in ontwikkeling	Unknown	Unknown	Unknown	Unknown	Unknown	9061521483	f. 26.90	7921285
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Baekelmans, Lode — De dolaar en de weidse stad	Unknown	Unknown	Unknown	Unknown	Unknown	9031004235	Unknown	7903302
Unknown	Bärend, Irmhild — Ik ben onderweg	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7951058
Unknown	Baerends-van Roon, J. M. — The morphogenesis of thebehaviour of the domestic cat : with a specialemphasis on the development of prey-catching	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Baerends-van Roon en G. P. Baerends. — Amsterdam [etc.]	North-Holland	1979	Unknown	Unknown	90720484804	f. 60	7940108
Unknown	Baggen, Marion — Onderzoek en planning in deRijnmond : proeve van een integrale regioschets	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7926431
Unknown	Baggerurans, Karina — Een lied als jij	Unknown	Unknown	Unknown	Unknown	Unknown	9064120072	f. 15	7939332
Unknown	Bagley, Desmond — De gouden kiel	Unknown	Unknown	Unknown	Unknown	Unknown	9010004481	f. 13.90	7917545
Unknown	Bagley, Desmond — De man met de twee gezichten	Unknown	Unknown	Unknown	Unknown	Unknown	9010011747	f. 13.90	7956086
Unknown	Bagley, Desmond — De man met de twee gezichten	Unknown	Unknown	Unknown	Unknown	Unknown	9010011747	f. 13.90	7903772
Unknown	Bagley, Desmond — De man zonder verleden	Unknown	Unknown	Unknown	Unknown	Unknown	9010004503	f. 13.90	7903773
Unknown	Bagley, Desmond — Op dood spoor	Unknown	Unknown	Unknown	Unknown	Unknown	9010012549	f. 13.90	7905445
Unknown	Bagley, Desmond — Op dood spoor	Unknown	Unknown	Unknown	Unknown	Unknown	9010012549	f. 13.90	7954258
Bagley, Desmond	Operatie Torpedo	Amsterdam [etc.]	Elsevier	1979	240	20 cm	9010001156	f. 13.90	7956087
Bagley, Desmond	Orkaan Mabel grijpt in	Amsterdam [etc.]	Elsevier	Unknown	256	20 cm	901000449X	f. 13.90	7903771
Bagley, Desmond	De sneeuwtijger	- Amsterdam [etc.]	Elsevier	1978	303	20 cm	9010015068	f. 13.90	7926438
Bagley, Desmond	Vlucht in het verleden	Amsterdam	Elsevier	1978	288	21 cm	9010022722	f. 19.50	7903796
Bagley, Desmond	Vlucht in het verleden	Amsterdam [etc.]	Elsevier	1979	288	20 cm	9010027554	f. 19.50	7932571
Bagley, Desmond	Vlucht in het verleden	Amsterdam [etc.]	Elsevier	1979	288	20 cm	9010027554	f. 13.90	7956088
Bagley, Desmond	De vijand	Amsterdam [etc.]	Elsevier	1978	291	20 cm	9010021106	f. 13.90	7903774
Bahr, Frank R.	Slank door acupressuur : uw ideale gewicht zonder hulp van anderen	Helmond	Helmond ; Brugge	Unknown	142	20 cm	902646851X	f. 24.50	7944337
Bailey, Adrian	In de Engelse keuken	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	[Amsterdam]	Time-Life	1974	206	31 cm	9061820820	f. 39	7917431
Bailey, Adrian	Het kleurenfotografieboek : het maken van betere kleurenfoto's met ieder type camera	Ede	Zomer & Keuning	1979	215	29 cm	9021065010	f. 62.50	7955140
Bailey, George W.S.	Privacy and the mental	Amsterdam	Rodopi	1979	Unknown	Unknown	906203862X	f. 40	7922225
Bailey, Ronald H.	Geweld en agressie	door RonaldH. Bailey en de red. van Time-Life boeken ; [geautvert. uit het Amerikaans door Jaap Faber]. [Amsterdam]	Time-Life	1977	175	27cm	9061822904	f. 34	7917433
Bailey, Ronald H.	Onze hersenen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	[Amsterdam]	Time-Life	1976	176	27 cm	N/A	f. 34	7917432
Baillien, Henry	Tongeren : van Romeinse civitas tot middeleeuwse stad	Assen	Van Gorcum	1979	185	23 cm	9023216709	f. 39.50	7932225
Bainbridge, Beryl	Lieve William : roman	Amsterdam	Arbeiderspers	1979	194	20 cm	9029501146	f. 24.50	7920032
Baitinger, Waldemar	Gestabiliseerde netvoedingenvoor zelfbouw : voedingsapparaten voor amateur en laborant met 62 tekeningen en 12 foto's	Amsterdam [etc.]	Maarten Kluwer Bussem [sic]	Unknown	Unknown	Unknown	9062150055	f. 21.50	7946283
Bak, Heyne den	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Bakels, Floris B.	Nacht und Nebel : mijn verhaal uitDuitse gevangenissen en concentratiekampen	Amsterdam [etc.]	Elsevier	1979	344	22 cm	9010018008	f. 24.50	7950437
Bakels, Floris B.	Verbeelding als wapen	Amsterdam [etc.]	Elsevier	1979	143	20 cm	9010022870	f. 12.50	7925290
Baker, Alan	Merrills knokploeg	Antwerpen ; Amsterdam	Standaard	1979	159	21 cm	9002139985	f. 9.90	7930040
Baker, Donna	Een liefde op 't land	Tilburg	Vrijbuiter	1979	Unknown	Unknown	N/A	f. 1.25	7911290
Baker, Ivan	Vegetarisch kookboek	Utrecht [etc.]	Spectrum	1979	159	19 cm	9027402493	f. 3.90	7947569
Bakermans, W. A. P.	Nieuwe grondbewerkingssystemen: ervaringen te Westmaas,1968 t/m 1971	Haren (Gr.)	Instituut voor bodemvruchtbaarheid	1974	639	30 cm	N/A	Unknown	7902284
Bakker, Cor	Kinderspelen toen en nu	Amsterdam	Versluys	1979	46	19 cm	9024907314	f. 6.70	7930449
Bakker, Cornelis B.	Verboden toegang : verkenningrond het menselijk territorium	Antwerpen ; Amsterdam	De Nederlandsche Boekhandel	1979	320	21 cm	9028900055	f. 28.90	7930293
Bakker, F. L.	Sejarah kerajaan Allah	Jakarta	Gunung Mulia.Oorspr. titel	Unknown	337	22 cm	N/A	Unknown	7928030
Bakker, H.	Zelf pottenbakken : handvormen, draaien, glazuren, bakken, gieten, sieraden	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Ploegsma	1979	Unknown	Unknown	9021607123	f. 32.50	7955147
Bakker, Henk	Op weg naar een autovrije stad	[Amsterdam]	d'Oude Stadt	1978	Unknown	Unknown	9063520011	f. 5	7918104
Bakker, J.	Samenwerken als schoolteam	21 p.	ill. ; 30 cm.	Unknown	Unknown	Unknown	N/A	Unknown	7912391
Bakker, J. G.	Bepaling opnamecapaciteit van openluchtzwembaden	Wageningen	ICW	1979	4	29 cm	N/A	Unknown	7933394
Bakker, J. S.	De molens van Rotterdam in oude ansichten : dl. 1	Zaltbommel	Europese bibliotheek	1979	75	16 x 21 cm	9028800913	f. 28.90	7956182
Bakker, M.	Harm Jan en Tie -ne-ke	Alkmaar	Kluitman	1978	Unknown	Unknown	9020690000	f. 3.90	7909412
Bakker, M.	Harm Jan en Tie-ne-ke en de pony-kar	Alkmaar	Kluitman	1978	44	21 cm	9020690086	f. 3.90	7909414
Bakker, M.	Harm Jan en Tie -ne-ke gaan lo-ge-ren	Alkmaar	Kluitman	1978	43	21 cm	9020690426	f. 3.90	7909417
Bakker, M.	Harm Jan en Tie-ne-ke in de va-kan-tie	Alkmaar	Kluitman	1978	Unknown	Unknown	9020690221	f. 3.90	7909416
Bakker, M.	Harm Jan en Tie-ne-ke krij-gen een zusje	Alkmaar	Kluitman	1978	48	21 cm	9020690183	f. 3.90	7909415
Bakker, Margriet	Wim Hofman	's-Gravenhage	Nederlands Bibliotheek en Lektuur Centrum	1979	19	23 cm	9062527310	f. 5	7946245
Bakker, Reina	Trijntje Floreintje en Jonas Stavast	Helmond	Helmond ; Averbode	Unknown	48	21 cm	9025247601	f. 4.50	7954390
Bakker, Th.	Doe en no : kristlik-frysk!	Boalsert [Bolsward]	Osinga	1978	72	21 cm	906066342X	f. 6.90	7903377
Bakker, Theo	Je taal, of je leven	Leeuwarden	Bakker	1979	154	30 cm	9070312018	f. 19.75	7955012
Bakker, Trix	Pleuntje Pukkel	Harderwijk	Eekhoorn. 3	Unknown	Unknown	Unknown	906056152X	f. 4.25	7914193
Bakker-Hallberg, Eila-Lüsa	Fins op reis	Amsterdam [etc.]	Elsevier	1979	78	20 cm	9010026000	f. 6.75	7912075
Bakker-Huizinga, Willy	Baboesjka blijft in Ivanovka	Groningen	Vuurbaak	1979	166	20 cm	9060154274	f. 15.75	7941065
Bakker, H. de	Major soils and soil regions in theNetherlands	The Hague	Junk; Wageningen	Unknown	203	25 cm	9022006751	f. 104	7910284
Bakker, J. W. de	Derivatives of programs	Amsterdam	Stichting Mathematisch Centrum	1979	15	29 cm	N/A	Unknown	7949514
Bakkers, Mozes	Langs strand en zeedijk : een verzameling aanleggen	Amsterdam	Versluys	1979	43	21 cm	9024911524	f. 8	7951010
Bakkers, Mozes	Langs strand en zeedijk holtedieren	Amsterdam	Versluys	1979	39	21 cm	9024911567	f. 8	7951005
Bakkers, Mozes	Langs strand en zeedijk schaaldieren	Amsterdam	Versluys	1979	42	21 cm	9024911540	f. 8	7951009
Bakkers, Mozes	Langs strand en zeedijk stekelhuidigen	Amsterdam	Versluys	1979	40	21 cm	9024911559	f. 8	7951011
Bakkers, Mozes	Langs strand en zeedijk : vissen	43 p.	ill. ; 21 cm.ISBN 90-249-1158-3 geb.	Unknown	Unknown	Unknown	9024911583	f. 8	7951007
