Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Advances in tumour prevention, detection and characterization.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Adventure in Britain : an English course for vocational schools	Culemborg	Educaboek/Stam technische boeken	1980	158	24 cm	9011295021	f. 20.50	8026008
Unknown	Unknown	's-Gravenhage	Staatsuitgeverij. 9	Unknown	115	: 28 cm	9012030919	f. 16	8034011
Unknown	Unknown	Innovatiecommissie Basisschool	aan de minister van onderwijs en wetenschappen [publ. van het ministerie van onderwijs en wetenschappen].	Unknown	34	20 cm	9012028841	f. 10	8063757
Unknown	Unknown	Innovatiecommissie Opleidingen basisonderwijs	aan de minister van onderwijs en wetenschappen ; [publ. van het Ministerie van onderwijs en wetenschappen].	Unknown	95	21 cm	N/A	Unknown	Unknown
Unknown	Unknown	's-Gravenhage	Staatsuitgeverij. 8	Unknown	99	20 cm	9012031346	f. 9.50	8039257
Unknown	Unknown	Advies	verbetering levensomstandigheden oudere ongehuwde vrouw.	Unknown	75	30 cm	N/A	Unknown	8072705
Unknown	Advies arbeid : visie op de maatschappelijke verdeling van betaalde en onbetaalde arbeid over vrouwen en mannen met aan7etten voor concreet beleid : naar aanleiding van de adviesaanvraag van de minister van sociale zaken over het beleid inzake de positie van de vrouw met betrekking tot de arbeid	Rijswijk	Emancipatiekommissie	1980	177	30 cm	N/A	f. 7.50	8074714
Unknown	Unknown	Advies arbeidsbescherming vrouwelijke werknemer	advies inzake de arbeidsbescherming van de vrouwelijke werknemer uitgebracht aan de minister van Sociale zaken	Unknown	28	24 cm	N/A	Unknown	8062804
Unknown	Advies arbeidsplaatsentoeslag in de WIR : advies inzake de invoering van een arbeidsplaatsentoeslag op projectbasis in de Wet investeringsrekening uitgebr. aan de ministers van economische zaken, sociale zaken en van financial, alsmede aan de staatssecretaris van financien	['s-Gravenhage]	SER	1980	46	25 cm	N/A	Unknown	8069671
Unknown	Unknown	Advies beperking groei uitgaven sociale zekerheid	advies over de beperking van de groei van de uitgaven voor sociale zekerheid uitgebracht aan de minister van Sociale zaken en de staatssecretaris van Sociale zaken	Unknown	41	25 cm	N/A	Unknown	8077048
Unknown	Advies betreffende besluit normen en algemene voorwaarden voor erkenning van kruisorganisaties	[Amstelveen]	Ziekenfondsraad	1980	27	21 cm	N/A	Unknown	8068602
Unknown	Advies betreffende de premie voor de algemene verzekering bijzondere ziektekosten	Amstelveen	Ziekenfondsraad. 1981.	Unknown	34	21 cm	N/A	Unknown	8073225
Unknown	Advies betreffende het SOrkaderplan	's- Gravenhage	Staatsuitgeverij	1980	36	28 cm	9012022932	f. 7	8021274
Unknown	Advies betreffende loongrens en maximum premiedagloon 1981	Amstelveen	Ziekenfondsraad	1980	7	21 cm	N/A	Unknown	8073224
Unknown	Advies betreffende poliklinische bevalling	Amstelveen	Ziekenfondsraad	1980	23	21 cm	N/A	Unknown	8068793
Unknown	Advies consumentenkoop : advies over een voorontwerp van wet betreffende consumentenkoop	['s- Gravenhage]	SER	1980	162	24 cm	N/A	Unknown	8065741
Unknown	Advies financiering begroting EG : advies inzake de financiering van de begroting van de Europese Gemeenschap in de toekomst : uitgebracht aan de minister president, de ministers van Buitenlandse zaken, van Economische zaken, van Financial, van Landbouw en Visserij en van Sociale zaken, alsmedeaan de staatssecretarissen van Buitenlandse zaken, van Economische zaken, mr. K. H. Beyen, en van Financien	['s-Gravenhagel	SER	1980	11	24 cm	N/A	Unknown	8063347
Unknown	Unknown	Advies inkomensafhankelijke bijdrageregeling AWBZ	advies inzake invoering van een inkomensafhankelijke bijdrageregeling in de Algemene wet bijzondere ziektekosten uitgebracht aan de staatssecretarissen van volksgezondheid en milieuhygiene van Sociale zaken	Unknown	31	24 cm	N/A	Unknown	8077368
Unknown	Unknown	Advies instelling pensioenkamer	advies over het concept-wetsontwerp tot instelling van een pensioenkamer	Unknown	42	24 cm	N/A	Unknown	8077369
Unknown	Advies inzake antibiotica in levensmiddelen	's-Gravenhage	Staatsuitgeverij	1980	110	28 cm	N/A	Unknown	Unknown
Unknown	Advies inzake beschikking kunst- en hulpmiddelen ziekenfondsverzekering	Amstelveen	Ziekenfondsraad	1980	43	21 cm	N/A	Unknown	8075562
Unknown	Advies inzake de aanpassingsmechanismen van minimumloon en sociale uitkeringen : uitgebracht aan de minister en staatssecretaris van sociale zaken	['s-Gravenhage]	SER	1979	151	29 cm	N/A	Unknown	7972610
Unknown	Advies inzake de betekenis van het UNSCEAR-rapport 1977 voor het stralinghygiene beleid in Nederland	's-Gravenhage	Staatsuitgeverij	1980	102	28 cm	9012032261	f. 15	8048351
Unknown	Advies inzake de introductie van een innovatietoeslag in de wet investeringsrekening, alsmede bet vraagstuk van de rapportage : uitgebracht aan de minister van economische zaken	['s-Gravenhage]	SIR	1979	40	30 cm	N/A	Unknown	8061420
Unknown	Advies inzake de kraamzorg	's-Gravenhage	Staatsuitgeverij	1980	17	28 cm	9012031400	f. 3.80	8037062
Unknown	Advies inzake de maximaal toelaatbare concentratie aan natrium in drinkwater	's-Gravenhage	Staatsuitgeverij	1980	29	28 cm	N/A	Unknown	Unknown
Unknown	Advies inzake de notitie over de decentralisatie van de volkshuisvesting : aangeboden aan de minister en staatssecretaris van volkshuisvesting en ruimtelijke ordening op 4 juli 1980	's-Gravenhage	Staatsuitgeverij	1980	40	28 cm	9012031435	f. 5	8037078
Unknown	Advies inzake de onderlinge afstemming van de kaderwet specifiek welzijn en de wet voorzieningen gezondheidszorg	Gravenhage	Staatsuitgeverij	1980	32	28 cm	9012030676	f. 4.50	8029141
Unknown	Advies inzake de pre-expositie vaccinatie tegen Rabies	's-Gravenhage	Staatsuitgeverij	1979	23	28 cm	9012028361	f. 3.50	8005215
Unknown	Advies inzake de schets van het beleid terzake van de basisgezondheidsdiensten	's-Gravenhage	Staatsuitgeverij	1980	28	28 cm	N/A	Unknown	Unknown
Unknown	Advies inzake eigen bijdragen a.w.b.z.	Amstelveen	Ziekenfondsraad	1980	50	21 cm	N/A	Unknown	8069633
Unknown	Advies inzake eigen bijdragen bij de verstrekking farmaceutische hulp ziekenfondsverzekering	[Amstelveen]	Ziekenfondsraad	1980	10	22 cm	N/A	Unknown	8068403
Unknown	Advies inzake financieel overzicht van de gezondheidszorg	[Amstelveen]	Ziekenfondsraad	1980	19	21 cm	N/A	Unknown	8077493
Unknown	Advies inzake financiering van de Instituten voor multidisciplinaire psychotherapie	[Amstelveen]	Ziekenfondsraad	1979	53	21 cm	N/A	f. 3	8060552
Unknown	Unknown	's- Gravenhage	Staatsuitgeverij	1980	15	28 cm	9012028922	f. 3.50	8052125
Unknown	Advies inzake het grondstoffenvraagstuk : de betekenis van grondstoffenexporten voor ontwikkelingslanden en voorstellen voor een internationaal grondstoffenbeleid	's-Gravenhage	Staatsuitgeverij	1979	180	24 cm	9012028051	f. 19	8011311
Unknown	Advies inzake het innovatieplan middenschool : aan de Minister van onderwijs en wetenschappen	Unknown	Unknown	Unknown	81	20 cm	9012031796	f. 8.40	8049180
Unknown	Advies inzake het Ontwerp van wet op de verpleegkundigen	's-Gravenhage	Staatsuitgeverij	1980	39	28 cm	9012031389	f. 12	8037059
Unknown	Advies inzake het toepassen van acupunctuur door fysiotherapeuten : uitgebracht aan de Staatssecretaris van volksgezondheid en milieuhygiene	's-Gravenhage	Staatsuitgeverij	1980	15	28 cm	901202735	f. 4	8019022
Unknown	Advies inzake het Voorontwerp van wet tandheelkundige inrichtingen	's-Gravenhage	Staatsuitgeverij	1980	40	28 cm	N/A	Unknown	Unknown
Unknown	Advies inzake het voorontwerp-A.M.v.B. ex art. 18b van de Wet ziekenhuisvoorzieningen	's-Gravenhage	Staatsuitgeverij	1980	32	28 cm	N/A	Unknown	Unknown
Unknown	Advies inzake influenza	's-Gravenhage	Staatsuitgeverij	1980	7	28 cm	9012031133	f. 3.50	8032254
Unknown	Advies inzake kostenombuiging en kostenbeheersing op het terrein van de farmaceutische bulp	[Amstelveen]	Ziekenfondsraad	1980	88	21 cm	N/A	Unknown	8063095
Unknown	Advies inzake maximering van eigen bijdragen ziekenfondswet en hardheidsclausule ; Nader advies inzake wijziging verstrekking ziekenvervoer ziekenfondsverzekering in het kader van mogelijke ombuigingen in bet verstrekkingspakket	Amstelveen	Ziekenfondsraad	1980	28	21 cm	N/A	Unknown	8068792
Unknown	Advies inzake opneming onderzoek naar aangeboren schildklierstoomissen in het verstrekkingspakket Algemene wet bijzondere ziektekosten	Amstelveen	Ziekenfondsraad	1980	28	21 cm	N/A	Unknown	8072415
Unknown	Advies inzake prijsregelen bejaardenoorden	(Centrale commissie voor de bejaardenoorden ; nr. 22) ISBN 90-12-03127-3	f. 9.- 8038241	Unknown	61	30 cm	9012031273	f. 9	8038241
Unknown	Advies inzake ruimtevaart	's-Gravenhage	Staatsuitgeverij	1980	55	27 cm	9012030993	f. 7.50	8031155
Unknown	Advies inzake screening op aangeboren stofwisselingsziekten	's-Gravenhage	Staatsuitgeverij	1980	120	28 cm	9012029147	f. 17.50	8019020
Unknown	Advies inzake taak en functie van het verzorgingstehuis voor bejaarden	's-Gravenhage	Staatsuitgeverij	1979	103	29 cm	901202806X	f. 14.90	8009056
Unknown	Advies inzake taak, verantwoordelijkheid en aansprakelijkheid van de ziekenverzorg (st) er	's-Gravenhage	Staatsuitgeverij	Unknown	62	28 cm	9012029821	f. 11.50	8021269
Unknown	Advies inzake uitzonderingsregeling in verband met beperking fysiotherapeutische applicaties	[Amstelveen]	Ziekenfondsraad	1980	25	21 cm	N/A	Unknown	8068600
Unknown	Advies inzake verzoek om toelating als ziekenfonds in de zin van de Ziekenfondswet van het" ziekenfonds "De Polders" in oprichting, to Lelystad	[Amstelveen]	Ziekenfondsraad	1979	68	22 cm	N/A	Unknown	7970732
Unknown	Advies inzake wijziging beschikking geinactiveerde influenza vaccins	's-Gravenhage	Staatsuitgeverij	1980	Unknown	Unknown	9012029732	f. 3.50	8021272
Unknown	Advies inzake wijziging van de bestaande rubella vaccins beschikking	's-Gravenhage	Staatsuitgeverij	1980	4	28 cm	9012029724	f. 3.50	8021271
Unknown	Advies inzake wijziging van de Boswet	['s-Gravenhage]	Bosschap	1980	79	25 cm	N/A	Unknown	8069411
Unknown	Unknown	[Amstelveen]	Ziekenfondsraad	1980	10	21 cm	N/A	Unknown	8062597
Unknown	Advies inzake wijziging van de warenwet : uitgebracht aan de minister van volksgezondheid en milieuhygiene	['s-Gravenhage]	SER	1979	72	30 cm	N/A	Unknown	8061616
Unknown	Advies landschapsbouw ten behoeve van de ruilverkaveling Schalkwijk	Utrecht	Staatsbosbeheer	1979	82	21 x 29 cm	N/A	Unknown	8061611
Unknown	Advies landschapsbouw voor de ruilverkaveling Baarderadeel	Utrecht	Staatsbosbeheer	1980	43	30 cm	N/A	Unknown	8072327
Unknown	Advies naar aanleiding van de derde algemene conferentie van de industriele ontwikkelingsorganisatie van de Verenigde Naties (Unido-III) : uitgebracht door de Commissie internationale sociaal-economische aangelegenheden aan de ministers van buitenlandse zaken, van ontwikkelingssamenwerking, van economische zaken, van financien, van landbouw en visserij en van verkeer en waterstaat en de staatssecretarissen van buitenlandse zaken en van economische zaken, mr. K.H. Beyen	['s-Gravenhage]	SER	1979	61	29 cm	N/A	Unknown	8060831
Unknown	Advies , Eerste, ontgrondingen	's-Gravenhage	Staatsuitgeverij	1980	48	28 cm	9012031990	f. 10	8043205
Unknown	Advies ontwikkelingssamenwerking in wereldeconomisch perspectief : advies over de Nota ontwikkelingssamenwerking in wereldeconomisch perspectief uitgebr. aan de Minister van ontwikkelingssamenwerking	['s-Gravenhage]	SER	1980	33	24 cm	N/A	Unknown	8062045
Unknown	Advies ontwikkelingsstrategie voor he] derde ontwikkelingsdecennium der Verenigde Naties (DD III)	's-Gravenhage	Staatsuitgeverij	1980	73	24 cm	9012030536	f. 8.50	8029132
Unknown	Unknown	Advies open universiteit	advies naar aanleiding van de beleidsnota van de Minister van onderwijs en wetenschappen bij de voorstellen van de Commissie voorbereiding open universiteit 1 kamerstuk 14.400	Unknown	13	24 cm	N/A	Unknown	8068812
Unknown	Advies over de (concept-) spelregels voor ruimtelijke relevante wetgeving : aangeboden aan de minister van volkshuisvesting en ruimtelijke ordening op 9 juli 1980	's- Gravenhage	Staatsuitgeverij	1980	53	28 cm	901203146X	f. 5	8037073
Unknown	Advies over de ontwerp-Landinrichtingswet : aangeboden aan de Minister van volkshuisvesting en ruimtelijke ordening en tevens ter kennisgeving toegezonden aan de ministers van landbouw en visserij, van financien, van justitie en de staatssecretaris van crm	's-Gravenhage	Staatsuitgeverij	1980	24	28 cm	9012030897	f. 3.50	8031153
Unknown	Advies over de operationele gebiedsaanwijzing als planologische rechtsfiguur : aangeboden aan de Minister van volkshuisvesting en ruimtelijke ordening 10 december 1979	's- Gravenhage	Staatsuitgeverij	1979	131	28 cm	9012028507	f. 22.50	8010048
Unknown	Advies over de residentiele voorzieningen voor de jeugdigen	's- Gravenhage	Staatsuitgeverij	1979	41	29 cm	9012030633	f. 7	8029130
Unknown	Unknown	Amsterdam	Raad voor de jeugdvorming	1979	41	29 cm	N/A	Unknown	7972376
Unknown	Advies over experimenten met verstrekking van heroine onder sociaal-geneeskundig toezicht	's-Gravenhage	Staatsuitgeverij	1979	54	29 cm	901202983X	f. 27.50	8029128
Unknown	Advies over het behoud en de creatie van arbeidsplaatsen in de kwartaire sector	's-Gravenhage	SER	1979	34	30 cm	N/A	Unknown	8062803
Unknown	Advies over het milieufacet in de tweede fase van de Wet Investeringgsrekening (WIR)	's-Gravenhage	Staatsuitgeverij	1980	35	27 cm	9012024978	f. 5.20	8013118
Unknown	Advies over het ontgrondingenbeleid in relatie tot de ruimtelijke ordening : aangeboden aan de Minister van volkshuisvesting en ruimtelijke ordening	's- Gravenhage	Staatsuitgeverij	1980	57	28 cm	9012030137	f. 7.25	8029119
Unknown	Advies over het rapport van een gewijzigd ontwerp op de stadsvernieuwing : aangeboden aan de Minister van volkshuisvesting en ruimtelijke ordening 3 januari 1980	's-Gravenhage	Staatsuitgeverij	1980	37	28 cm	9012028809	f. 4.75	8010052
Unknown	Advies over het rapport van een gewijzigd ontwerp op de stadsvernieuwing : aangeboden aan de Minister van volkshuisvesting en ruimtelijke ordening 3 januari 1980	's-Gravenhage	Staatsuitgeverij	1980	37	28 cm	9012028809	f. 4.75	8063382
Unknown	Advies over het voorlopig indicatief meerjaren programma geluid 1980-1984	's- Gravenhage	Staatsuitgeverij	1980	33	28 cm	9012030765	f. 4.90	8029148
Unknown	Advies over operationele gebiedsaanwijzing als planologische rechtsfiguur : aangeboden aan de Minister van Volkshuisvesting en ruimtelijke ordening 10 december 1979	's- Gravenhage	Staatsuitgeverij	1979	131	28 cm	9012028507	f. 22.50	8063381
Unknown	Unknown	Advies produktenaansprakelijkheid	advies inzake produktenaansprakelijkheid uitgebracht aan de minister van Justitie.	Unknown	96	24 cm	N/A	Unknown	8062805
Unknown	Advies sportgezondheidszorg	's-Gravenhage	Staatsuitgeverij	1980	59	30 cm	N/A	f. 9	8044253
Unknown	Advies UNIDO III	's-Gravenhage	Staatsuitgeverij	1979	79	24 cm	9012028647	f. 8.50	8007272
Unknown	Advies uniforme werkwijze en organisatiestruktuur voor het bibliotheekwerk voor bejaarden, zieken en gehandicapten	Den Haag	NBLC	1980	44	24 cm	9062524257	f. 10.15	8037241
Unknown	Unknown	[Haarlem]	Provincie Noord-Holland	1979	129	30 cm	N/A	Unknown	8060640
Unknown	Advies van de coordinatiecommissie vakantiespreiding bedrijfsleven en onderwijs	['s-Gravenhage]	[Ministerie van sociale zaken]	1979	20	30 cm	N/A	Unknown	8060157
Unknown	Advies van de C.S.S. met betrekking tot de situering en spreiding van het middelbaar huishoud- en nijverheidsonderwijs en het middelbaar sociaalpedagogisch onderwijs, nieuwe stijl	92 p.	tabn. ; 21 cm. 8066108	Unknown	Unknown	Unknown	N/A	Unknown	8066108
Unknown	Advies van de Werkgroep adviesraad met betrekking tot het ontwikkelingsproject Samenwerking maatschappelijk werk-gemeenschappelijke medische dienst	's- Hertogenbosch	Joint	1980	34	30 cm	N/A	f. 4	8070575
Unknown	Unknown	Advies verdeling premie WAO	advies inzake wijziging van de bepalingen in de WAO met betrekking tot de verdeling van de premie tussen werkgever en werknemer uitgebr. aan de staatssecretaris van sociale zaken.	Unknown	16	25 cm	N/A	Unknown	8068810
Unknown	Advies verlenging algemeen preferentieel stelsel : advies over de verlenging van het Algemeen preferentieel stelsel (APS) van de Europese gemeenschap uitgebracht aan de ministers van Economische zaken, voor Ontwikkelingssamenwerking, van Buitenlandse zaken, mr. K. H. Beyen en van Buitenlandse zaken	['s-Gravenhage]	SER	1980	18	24 cm	N/A	Unknown	8077047
Unknown	Advies verpleeghuissituatie Rotterdam	['s-Gravenhage]	[Provinciaal bestuur]	1980	88	30 cm	N/A	Unknown	8075166
Unknown	Advies verplichte vacaturemelding advies inzake de verplichte vacaturemelding	['s-Gravenhage]	SER	1980	40	24 cm	N/A	Unknown	8071208
Unknown	Advies voorontwerpen van Wet voor vervoer over zee : advies inzake een tweetal voorontwerpen van Wet met betrekking tot het vervoer over zee uitgebracht aan de ministers van Verkeer en waterstaat, van Buitenlandse zaken, van Economische zaken, van Justitie en van Ontwikkelingssamenwerking	['s-Gravenhage]	SER	1980	158	: 24 cm	N/A	Unknown	8073187
Unknown	Advies vrouwen in ontwikkelingslanden : aspecten van ontwikkelingsbeleid	's-Gravenhage	Staatsuitgeverij	1980	51	24 cm	9012030463	f. 6.75	8029131
Unknown	Advies wijziging Veiligheidsbesluit 1938 : advies met betrekking tot het ontwerp-besluit tot wijziging van artikel 212 sexies van het Veiligheidsbesluit voor fabrieken of werkplaatsen 1938 (bijsbewijs).	Unknown	Unknown	Unknown	17	24 cm	N/A	Unknown	8071209
Unknown	Advies ziekenhuissituatie Drechtsteden	16, 39, [52] p.	krtn.	Unknown	Unknown	Unknown	N/A	Unknown	8071089
Unknown	Advies ziekenhuissituatie regio Utrecht	Utrecht	Provinciale raad voor de volksgezondheid	1979	99	30 cm	N/A	f. 12	7971482
Unknown	Unknown	Advies zwangerschaps- en bevallingsuitkering	advies inzake wijziging bepalingen betreffende vrijwillige verzekering zwangerschaps- en bevallingstutkering Ziektewet uitgebracht aan de staatssecretaris van sociale zaken.	Unknown	24	24 cm	N/A	Unknown	8068811
Unknown	Advieslijst verhalende lektuur voor de basisschool	's-Gravenhage	Nederlands bibliotheek en lektuur centrum	1980	44	23 cm	9062529224	f. 10.15	8039007
Unknown	Adviezen inzake premie verplichte verzekering, premie bejaardenverzekering en premiereductieregelingen bejaardenverzekering en vrijwillige ziekenfondsverzekering	Amstelveen	Ziekenfondsraad. IN 1981.	Unknown	56	30 cm	N/A	Unknown	8075490
Unknown	Adviezen inzake rechtstreekse aan- en afmelding van verplicht verzekerden bij de ziekenfondsen, premierestitutie met terugwerkende kracht, waardebepaling zelfbewoond eigen huis	[Arnstelveen]	Ziekenfondsraad	1980	16	21 cm	N/A	Unknown	8077494
Unknown	Advisory report on anaesthesiology	's-Gravenhage	Staatsuitgeverij. Pt. I	Unknown	162	28 cm	9012032091	f. 22.50	8043206
Unknown	Advocaat en praktijk	Alphen aan den Rijn	Samsom	1979	265	23 cm	9065003509	f. 57.50	8003251
Unknown	Advocaat , De, en straf op maat	Zwolle	Tjeenk Willink	1980	84	25 cm	9027117721	f. 14	8050071
Unknown	Aere Perennius, Handleiding	[Kapellen, Antwerpen]	De Sikkel	1979	95	28 cm	N/A	Unknown	Unknown
Aernsbergen, Jacques van	Inter press service news from the Third World : a study of history, assumptions, organisation, material and future perspectives of the Third World news agency Inter press service	Nijmegen	University of Nijmegen	1979	91	30 cm	N/A	Unknown	8060164
Unknown	Unknown	Aeromedica acta	verzamende werken uit de Stichting Nationaal lucht- en ruimtevaartgeneeskundig centrum	Unknown	140	24 cm	N/A	Unknown	8068894
Aerssen, J. M. M. van	Post-narcotische-gedragssymptomen bij oudere operatie-patienten : verslag van een exploratief onderzoek	Nijmegen	Katholieke universiteit	1980	41	30 cm	N/A	Unknown	8070430
Aerts, Raymond	Hoe besteed ik mijn geld? huishoudbudget, sparen, lenen	Antwerpen ; Amsterdam	Helios	1980	128	21 cm	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Driehoek	1979	152	21 cm	906030263X	f. 20	8063723
Unknown	Aesthet , Der : Morgenstern & Rietveld	Amsterdam	De Lange afstand	1980	3	18 cm	N/A	f. 10	8066158
Unknown	Unknown	Afbouw informatie	een serie die u alle noodzakelijke informatie geeft bij het afbouwen van uw woning	Unknown	1	Unknown	N/A	f. 6.95	8074749
Unknown	Unknown	Maasbree	Zelen. Makombo Bamboti.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Afrikaanse visie op Lome II : verdrag tussen EEG en landen van de Derde Wereld	Amsterdam	KNV	1980	36	21 x 30 cm	N/A	Unknown	8063215
Unknown	Unknown	Den Haag	Centraal missie commissariaat	1979	24	43 cm	N/A	f. 10	7972603
